id,gateID,type,levelLimit,initPeople,initCamp,expressIndex,aiType,isModesTag,isModeTag,scoreSpeed,CreepsPoint,TrapPoint,text
325003,3250,1005,5,20,4,4,3250002+3250003+3250009+3250010+3250011+3250012+3250014+3250015,0,0,0,0,0,0
325004,3250,1004,4,25,4,4,3250002+3250003+3250008+3250010+3250011+3250012+3250013+3250016,0,0,0,0,0,0
325005,3250,1004,4,25,4,4,3250002+3250003+3250008+3250010+3250011+3250012+3250014+3250015+3250017,0,0,0,0,0,0
325006,3250,1004,4,25,4,4,3250002+3250003+3250008+3250010+3250011+3250012+3250015,0,0,0,0,0,0
325007,3250,2006,5,20,4,4,3250005+3250006+3250007+3250008+3250012+3250013+3250016,0,0,0,0,0,0
325008,3250,2001,4,20,4,4,3250005+3250006+3250007+3250008+3250012+3250013+3250014+3250015+3250016+3250017+3250018,0,0,0,0,0,0
325009,3250,2006,5,20,4,4,3250005+3250006+3250007+3250008+3250012+3250014+3250015+3250017+3250018,0,0,0,0,0,0
325010,3250,3000,1,10,0,0,3250008+3250016+3250017+3250018+3250019+3250020+3250021,0,0,0,0,0,0
325011,3250,1005,5,30,0,0,3250002+3250003+3250007+3250008+3250016+3250019+3250020,0,0,0,0,0,0
325012,3250,1005,5,30,0,0,3250002+3250003+3250007+3250008+3250017+3250018+3250019+3250021,0,0,0,0,0,0
325013,3250,2004,5,30,1,1,3250005+3250006+3250008+3250019+3250020+3250022,0,0,0,0,0,0
325014,3250,2004,5,30,1,1,3250005+3250006+3250008+3250018+3250019+3250021+3250022,0,0,0,0,0,0
325015,3250,1005,5,50,1,1,3250002+3250003+3250008+3250010+3250020+3250021+3250022,0,0,0,0,0,0
325016,3250,1005,5,50,1,1,3250002+3250003+3250009+3250010+3250020+3250022+3250022,0,0,0,0,0,0
325017,3250,1005,5,50,1,1,3250002+3250003+3250009+3250010+3250021+3250022,0,0,0,0,0,0
325018,3250,4001,1,5,9,9,0,0,0,0,325018,0,0
325019,3250,4001,1,5,9,9,0,0,0,0,325019,0,0
326001,3260,1005,5,20,4,4,3260001+3260006+3260007+3001+3002+3003,0,0,0,0,0,0
326002,3260,1005,5,20,4,4,3260001+3260007+3001+3002+3003+2105+2106+2107,0,0,0,0,0,0
326003,3260,1004,5,25,4,4,3260001+3260002+3260006+3260010+3260011+3001+3002+3003+2105+2106+2107,0,0,0,0,0,0
326004,3260,3000,1,5,4,4,3260001+3260002+3260006+3260010+3260011+2105+2106+2107,0,0,0,0,0,0
326005,3260,1004,5,25,4,4,3260001+3260007+3001+3002+3003,0,0,0,0,0,0
326006,3260,1004,5,30,1,1,3260002+3260003+3260006+3260008+3001+3002+3003,0,0,0,0,0,0
326007,3260,2004,5,30,1,1,3260002+3260003+3260006+3260010+3260011+2105+2106+2107,0,0,0,0,0,0
326008,3260,1005,5,40,1,1,3260002+3260003+3260004+3260006+3260008+3260010+3001+3002+3003+2105+2106+2107,0,0,0,0,0,0
326009,3260,2004,5,30,1,1,3260003+3260004+3260006+3260010+3260011+2105+2106+2107,0,0,0,0,0,0
326010,3260,1004,5,30,1,1,3260003+3260004+3260006+3260008+3001+3002+3003,0,0,0,0,0,0
326011,3260,3000,1,5,3,3,3260004+3260005+3260006+3260010+3260011+2105+2106+2107,0,0,0,0,0,0
326012,3260,1004,5,25,3,3,3260004+3260005+3260006+3260010+3260011+3001+3002+3003+2105+2106+2107,0,0,0,0,0,0
326013,3260,1004,5,25,3,3,3260005+3260009+3001+3002+3003,0,0,0,0,0,0
326014,3260,1005,5,20,3,3,3260005+3260006+3260009+3001+3002+3003+2105+2106+2107,0,0,0,0,0,0
326015,3260,1005,5,20,3,3,3260005+3260009+3001+3002+3003,0,0,0,0,0,0
327001,3270,1003,4,30,1,1,3270001+3270002+3270003+3270007+3270009,0,0,0,0,0,0
327002,3270,1004,4,30,1,1,3270001+3270002+3270003+3270007+3270009+3270010+3270011,0,0,0,0,0,0
327003,3270,1002,4,30,4,4,3270001+3270002+3270003+3270007+3270009+3270010+3270017,0,0,0,0,0,0
327004,3270,2004,5,50,1,1,3270004+3270005+3270006+3270007+3270008+3270010,0,0,0,0,0,0
327005,3270,1004,4,25,4,4,3270001+3270002+3270003+3270007+3270009+3270010+3270011+3270017,0,0,0,0,0,0
327006,3270,1002,4,30,1,1,3270001+3270002+3270003+3270007+3270008+3270009+3270010+3270011+3270012,0,0,0,0,0,0
327007,3270,1002,4,30,4,4,3270001+3270002+3270003+3270007+3270008+3270009+3270012+3270017,0,0,0,0,0,0
327008,3270,2004,5,5,0,0,3270004+3270005+3270006+3270011+3270012,0,0,0,0,0,0
327009,3270,1002,4,15,4,4,3270001+3270002+3270003+3270007+3270009+3270011+3270013+3270016+3270017,0,0,0,0,0,0
327010,3270,1004,4,20,4,4,3270001+3270002+3270003+3270007+3270008+3270009+3270012+3270013+3270015+3270017,0,0,0,0,0,0
327011,3270,1002,4,15,0,0,3270001+3270002+3270003+3270007+3270008+3270009+3270012+3270013+3270015+3270016,0,0,0,0,0,0
327012,3270,3000,1,20,0,0,3270007+3270008+3270009+3270013+3270014+3270015+3270016,0,0,0,0,0,0
327013,3270,1002,4,15,4,4,3270001+3270002+3270003+3270007+3270009+3270014,0,0,0,0,0,0
327014,3270,1004,4,20,0,0,3270001+3270002+3270003+3270007+3270009+3270013+3270014+3270016,0,0,0,0,0,0
327015,3270,1002,4,15,0,0,3270001+3270002+3270003+3270007+3270009+3270014+3270015,0,0,0,0,0,0
327016,3270,1003,4,30,4,4,3270001+3270002+3270003+3270007+3270009+3270014+3270015+3270016,0,0,0,0,0,0
327017,3270,4001,4,5,9,9,0,0,0,0,327017,0,0
327018,3270,4001,4,5,9,9,0,0,0,0,327018,0,0
328001,3280,1004,4,25,4,4,3280001+3280002+3280003+3280008+3280009+3280010+3280011,0,0,0,0,0,0
328002,3280,1004,4,30,0,0,3280001+3280002+3280003+3280008+3280009+3280010+3280011+3280012,0,0,0,0,0,0
328003,3280,1004,4,35,4,4,3280001+3280002+3280003+3280008+3280009+3280010+3280011+3280012,0,0,0,0,0,0
328004,3280,1004,4,25,4,4,3280001+3280002+3280003+3280007+3280008+3280010+3280011+3280012+3280013,0,0,0,0,0,0
328005,3280,1004,4,35,4,4,3280001+3280002+3280003+3280008+3280009+3280010+3280011+3280012+3280014,0,0,0,0,0,0
328006,3280,1004,4,30,4,4,3280001+3280002+3280003+3280008+3280010+3280012+3280014,0,0,0,0,0,0
328007,3280,5001,1,10,0,0,3280008+3280010+3280014+3280015,0,0,0,0,0,0
328008,3280,2004,5,50,0,0,3280004+3280005+3280006+3280010+3280014+3280015,1,0,0,0,0,0
328009,3280,3000,4,100,0,0,3280010+3280014,1,0,0,0,0,0
328010,3280,2004,5,20,0,0,3280004+3280005+3280006+3280007+3280010+3280015,1,0,0,0,0,0
328011,3280,1004,4,35,1,1,3280001+3280002+3280003+3280008+3280009+3280010,0,0,0,0,0,0
328012,3280,1004,4,35,1,1,3280001+3280002+3280003+3280008+3280009+3280010,0,0,0,0,0,0
328013,3280,1004,4,20,0,0,3280001+3280002+3280003+3280007+3280008+3280009+3280010,0,0,0,0,0,0
328014,3280,1004,4,35,1,1,3280001+3280002+3280003+3280008+3280009+3280010,0,0,0,0,0,0
328015,3280,1004,4,10,0,0,3280008+3280010,0,0,0,0,0,0
328016,3280,4001,1,5,9,9,0,0,0,0,328016,0,0
328017,3280,4001,1,5,9,9,0,0,0,0,328017,0,0
329001,3290,1003,4,25,1,1,3290001+3290002+3290003+3290007+3290009+3290011+3290013+3290014+3290020,0,0,0,0,0,0
329002,3290,5001,1,10,1,1,3290010+3290008+3290011+3290013+3290014+3290015+3290018+3290022,0,0,0,0,0,0
329003,3290,1004,4,15,0,0,3290001+3290002+3290003+3290007+3290009+3290011+3290012+3290013+3290014+3290020,0,0,0,0,0,0
329004,3290,1003,4,15,1,1,3290001+3290002+3290003+3290007+3290009+3290011+3290012+3290013+3290014+3290020,0,0,0,0,0,0
329005,3290,2004,5,20,1,1,3290004+3290005+3290006+3290011+3290012+3290013+3290014+3290015+3290020,0,0,0,0,0,0
329006,3290,1003,4,25,1,1,3290001+3290002+3290003+3290007+3290009+3290011+3290013+3290014+3290015+3290020,0,0,0,0,0,0
329007,3290,5001,1,5,0,0,3290010+3290008+3290011+3290015+3290018+3290019+3290022,0,0,0,0,0,0
329008,3290,3000,4,5,0,0,3290011+3290015+3290017+3290020,0,0,0,0,0,0
329009,3290,5001,1,5,0,0,3290010+3290008+3290011+3290015+3290017+3290018+3290019+3290022,0,0,0,0,0,0
329010,3290,1003,4,25,4,4,3290001+3290002+3290003+3290007+3290009+3290011+3290015+3290016+3290020,0,0,0,0,0,0
329011,3290,2006,5,20,4,4,3290004+3290005+3290006+3290007+3290011+3290012+3290015+3290016+3290020,0,0,0,0,0,0
329012,3290,1003,4,15,4,4,3290001+3290002+3290003+3290009+3290011+3290012+3290016+3290017+3290020,0,0,0,0,0,0
329013,3290,1004,4,15,0,0,3290001+3290002+3290003+3290007+3290009+3290011+3290012+3290017+3290020,0,0,0,0,0,0
329014,3290,5001,1,10,4,4,3290010+3290008+3290011+3290015+3290016+3290019+3290022,0,0,0,0,0,0
329015,3290,1005,5,25,4,4,3290001+3290002+3290003+3290007+3290009+3290011+3290016+3290017+3290020,0,0,0,0,0,0
329016,3290,4001,1,5,9,9,0,0,0,0,329016,0,0
329017,3290,4001,1,5,9,9,0,0,0,0,329017,0,0
330001,3300,1002,4,20,4,4,3300001+3300002+3300003+3300007+3300008+3300009+3300013,0,0,0,0,0,0
330002,3300,1002,4,20,4,4,3300001+3300002+3300003+3300007+3300008+3300009+3300013,0,0,0,0,0,0
330003,3300,5001,1,5,4,4,3300007+3300008+3300010+3300012+3300013,0,0,0,0,0,0
330004,3300,1002,4,25,4,4,3300001+3300002+3300003+3300007+3300008+3300009+3300014,0,0,0,0,0,0
330005,3300,3000,1,10,4,4,3300007+3300009+3300013+3300014,0,0,0,0,0,0
330006,3300,1002,4,25,4,4,3300001+3300002+3300003+3300007+3300009+3300013+3300014,0,0,0,0,0,0
330007,3300,1002,4,25,4,4,3300001+3300002+3300003+3300007+3300010+3300014,0,0,0,0,0,0
330008,3300,1004,4,25,4,4,3300001+3300002+3300003+3300007+3300011+3300012+3300014+3300015+3300016,0,0,0,0,0,0
330009,3300,2004,4,50,0,0,3300004+3300005+3300006+3300007+3300012+3300016+3300017,0,0,0,0,0,0
330010,3300,1004,4,15,0,0,3300001+3300002+3300003+3300007,0,0,0,0,0,0
330011,3300,5001,1,5,0,0,3300007+3300008+3300018,0,0,0,0,0,0
330012,3300,1004,4,120,1,1,3300001+3300002+3300003+3300007+3300012+3300017,0,0,0,0,0,0
330013,3300,1004,4,15,0,0,3300001+3300002+3300003+3300007+3300008,0,0,0,0,0,0
330014,3300,3000,1,10,0,0,3300007+3300008,0,0,0,0,0,0
330015,3300,1004,4,15,0,0,3300001+3300002+3300003+3300007+3300008,0,0,0,0,0,0
330016,3300,1004,4,15,0,0,3300001+3300002+3300003+3300007+3300008,0,0,0,0,0,0
331001,3310,1004,4,25,4,4,3310001+3310002+3310003+3310008+3310010+3310011+3310012+3310018,0,0,0,0,0,0
331002,3310,1004,4,25,4,4,3310001+3310002+3310003+3310008+3310010+3310011+3310012+3310018,0,0,0,0,0,0
331003,3310,2004,5,20,4,4,3310004+3310005+3310006+3310007+3310008+3310010+3310011+3310012+3310018,0,0,0,0,0,0
331004,3310,3000,1,20,4,4,3310008+3310010+3310011+3310012+3310015+3310018,0,0,0,0,0,0
331005,3310,1004,4,25,4,4,3310001+3310002+3310003+3310007+3310008+3310010+3310011+3310012+3310013+3310018,0,0,0,0,0,0
331006,3310,1004,4,25,4,4,3310001+3310002+3310003+3310008+3310010+3310011+3310013+3310018,0,0,0,0,0,0
331007,3310,1004,4,40,1,1,3310001+3310002+3310003+3310008+3310010+3310011+3310013+3310015+3310018,0,0,0,0,0,0
331008,3310,1004,4,40,1,1,3310001+3310002+3310003+3310008+3310010+3310011+3310013+3310014+3310018,0,0,0,0,0,0
331009,3310,5001,1,30,1,1,3310009+3310010+3310011+3310013+3310018,0,0,0,0,0,0
331010,3310,1004,4,40,1,1,3310001+3310002+3310003+3310008+3310010+3310011+3310014+3310015+3310018,0,0,0,0,0,0
331011,3310,2004,5,5,0,0,3310004+3310005+3310006+3310008+3310010+3310011+3310014+3310017+3310018,0,0,0,0,0,0
331012,3310,1004,4,20,0,0,3310001+3310002+3310003+3310007+3310008+3310010+3310011+3310014+3310016+3310017+3310018,0,0,0,0,0,0
331013,3310,1004,4,20,0,0,3310001+3310002+3310003+3310008+3310010+3310011+3310014+3310015+3310016+3310017+3310018,0,0,0,0,0,0
331014,3310,5001,1,5,0,0,3310007+3310010+3310009+3310011+3310016+3310018,0,0,0,0,0,0
331015,3310,2004,5,5,0,0,3310004+3310005+3310006+3310008+3310010+3310011+3310015+3310016+3310018,0,0,0,0,0,0
331016,3310,1004,4,15,0,0,3310001+3310002+3310003+3310008+3310010+3310011+3310016+3310017+3310018,0,0,0,0,0,0
331017,3310,1003,4,20,4,4,3310001+3310002+3310003+3310007+3310008+3310010+3310011+3310017+3310018,0,0,0,0,0,0
331018,3310,4001,1,5,9,9,0,0,0,0,331018,0,0
331019,3310,4001,1,5,9,9,0,0,0,0,331019,0,0
332001,3320,1002,4,10,4,4,3320001+3320002+3320003+3320007+3320009+3320010+3320012,0,0,0,0,0,0
332002,3320,1003,4,15,4,4,3320001+3320002+3320003+3320007+3320009+3320010+3320012+3320013+3320014,0,0,0,0,0,0
332003,3320,5001,1,15,4,4,3320007+3320008+3320009+3320010+3320011+3320012+3320013+3320015+3320017,0,0,0,0,0,0
332004,3320,1002,4,35,4,4,3320001+3320002+3320003+3320007+3320009+3320010+3320011+3320014,0,0,0,0,0,0
332005,3320,1002,4,35,4,4,3320001+3320002+3320003+3320007+3320009+3320010+3320013+3320014,0,0,0,0,0,0
332006,3320,1002,4,10,0,0,3320001+3320002+3320003+3320007+3320009+3320010+3320012+3320013+3320014,0,0,0,0,0,0
332007,3320,3000,1,30,0,0,3320007+3320009+3320010,1,0,0,0,0,0
332008,3320,2004,5,20,4,4,3320004+3320005+3320006+3320010+3320017,1,0,0,0,0,0
332009,3320,3000,1,30,0,0,3320007+3320009+3320010+3320013,1,0,0,0,0,0
332010,3320,1004,4,25,4,4,3320001+3320002+3320003+3320007+3320009+3320010+3320014,0,0,0,0,0,0
332011,3320,1002,4,10,0,0,3320001+3320002+3320003+3320007+3320009+3320010,0,0,0,0,0,0
332012,3320,1002,4,25,1,1,3320001+3320002+3320003+3320007+3320009+3320010,0,0,0,0,0,0
332013,3320,1002,4,25,1,1,3320001+3320002+3320003+3320007+3320009+3320010+3320011,0,0,0,0,0,0
332014,3320,5001,1,10,1,1,3320007+3320008+3320009+3320010+3320011+3320016+3320017,0,0,0,0,0,0
332015,3320,1002,4,10,0,0,3320001+3320002+3320003+3320007+3320009+3320010,0,0,0,0,0,0
332016,3320,4001,1,1,9,9,0,0,0,0,332016,0,0
332017,3320,4001,1,1,9,9,0,0,0,0,332017,0,0
333001,3330,1005,5,30,4,4,3330001+3330002+3330003+3330007+3330009+3330012+3340024,0,0,0,0,0,0
333002,3330,1005,5,30,4,4,3330001+3330002+3330003+3330007+3330009+3330012+3340024,0,0,0,0,0,0
333003,3330,1005,5,30,4,4,3330001+3330002+3330003+3330007+3330009+3330012+3340024,0,0,0,0,0,0
333004,3330,2006,5,30,4,4,3330004+3330005+3330006+3330008+3330010+3330013+3340024,0,0,0,0,0,0
333005,3330,2006,5,30,4,4,3330004+3330005+3330006+3330008+3330010+3330013+3340024,0,0,0,0,0,0
333006,3330,2006,5,40,4,4,3330001+3330002+3330003+3330007+3330011+3330014+3340024,0,0,0,0,0,0
333007,3330,1003,4,30,4,4,3330004+3330005+3330006+3330008+3330011+3330014+3340024,0,0,0,0,0,0
333008,3330,2006,5,40,4,4,3330001+3330002+3330003+3330007+3330011+3330014+3340024,0,0,0,0,0,0
333009,3330,2006,5,20,4,4,3330004+3330005+3330006+3330008+3330015+3340024,0,0,0,0,0,0
333010,3330,2006,5,20,4,4,3330004+3330005+3330006+3330008+3330015+3340024,0,0,0,0,0,0
333011,3330,2006,5,30,4,4,3330004+3330005+3330006+3330008+3330015+3340024,0,0,0,0,0,0
333012,3330,5001,1,15,4,4,3330004+3330005+3330006+3330008+3340024,0,0,0,0,0,0
333013,3330,3000,1,440,1,1,3330008+3340024,0,0,0,0,0,0
333014,3330,2006,5,15,4,4,3330004+3330005+3330006+3330008+3340024,0,0,0,0,0,0
334001,3340,1004,4,20,4,4,3340001+3340002+3340003+3340007+3340009+3340010+3340021,0,0,0,0,0,0
334002,3340,1004,4,15,0,0,3340001+3340002+3340003+3340007+3340008+3340009+3340010,0,0,0,0,0,0
334003,3340,1004,4,15,0,0,3340001+3340002+3340003+3340008+3340009+3340011+3340012,0,0,0,0,0,0
334004,3340,3000,1,10,1,1,3340008+3340009+3340011+3340021,0,0,0,0,0,0
334005,3340,2006,5,40,4,4,3340004+3340005+3340006+3340009+3340010+3340021,0,0,0,0,0,0
334006,3340,1004,4,25,1,1,3340001+3340002+3340003+3340007+3340009+3340010+3340021,0,0,0,0,0,0
334007,3340,5001,1,50,1,1,3340007+3340008+3340009+3340011+3340012+3340013+3340021,0,0,0,0,0,0
334008,3340,1004,4,25,1,1,3340007+3340008+3340009+3340011+3340012+3340013+3340021,0,0,0,0,0,0
334009,3340,1004,4,20,4,4,3340001+3340002+3340003+3340007+3340008+3340009+3340010,0,0,0,0,0,0
334010,3340,5001,1,10,0,0,3340007+3340008+3340009+3340012+3340013+3340014+3340020,0,0,0,0,0,0
334011,3340,1004,4,15,0,0,3340001+3340002+3340003+3340008+3340009+3340012+3340021,0,0,0,0,0,0
334012,3340,2004,5,100,1,1,3340004+3340005+3340006+3340009+3340013+3340014+3340015,0,0,0,0,0,0
334013,3340,1003,4,25,4,4,3340001+3340002+3340003+3340007+3340009+3340014+3340017,0,0,0,0,0,0
334014,3340,5001,1,20,4,4,3340007+3340008+3340009+3340014+3340015+3340016+3340017,0,0,0,0,0,0
334015,3340,1003,4,15,4,4,3340001+3340002+3340003+3340007+3340009+3340014+3340015,0,0,0,0,0,0
334016,3340,1004,4,20,0,0,3340001+3340002+3340003+3340007+3340008+3340009+3340017,0,0,0,0,0,0
334017,3340,5001,1,20,0,0,3340007+3340008+3340009+3340016+3340018+3340019+3340022,0,0,0,0,0,0
334018,3340,1004,4,20,0,0,3340001+3340002+3340003+3340007+3340008+3340009+3340016,0,0,0,0,0,0
334019,3340,2006,5,20,4,4,3340004+3340005+3340006+3340009+3340015+3340019+3340022,0,0,0,0,0,0
334020,3340,3000,1,20,0,0,3340008+3340009+3340022,0,0,0,0,0,0
334021,3340,1003,4,25,4,4,3340001+3340002+3340003+3340008+3340009+3340017+3340018,0,0,0,0,0,0
334022,3340,1003,4,25,4,4,3340001+3340002+3340003+3340007+3340008+3340009+3340017,0,0,0,0,0,0
334023,3340,1003,4,25,4,4,3340001+3340002+3340003+3340007+3340009+3340015+3340016,0,0,0,0,0,0
334024,3340,4001,1,5,9,9,0,0,0,0,334024,0,0
335001,3350,1004,4,15,4,4,3350001+3350002+3350003+3350008+3350009+3350013,0,0,0,0,0,0
335002,3350,1004,4,15,4,4,3350001+3350002+3350003+3350007+3350009+3350013+3350014,0,0,0,0,0,0
335003,3350,3000,1,25,4,4,3350007+3350013,0,0,0,0,0,0
335004,3350,2006,5,40,4,4,3350004+3350005+3350006+3350012+3350014,0,0,0,0,0,0
335005,3350,5001,1,10,4,4,3350008+3350014+3350015+3350017,0,0,0,0,0,0
335006,3350,1004,4,15,4,4,3350001+3350002+3350003+3350008+3350013+3350017+3350020,0,0,0,0,0,0
335007,3350,1005,5,15,4,4,3350001+3350002+3350003+3350007+3350008+3350009+3350014+3350015,0,0,0,0,0,0
335008,3350,1004,4,15,4,4,3350001+3350002+3350003+3350007+3350009+3350013+3350014+3350018,0,0,0,0,0,0
335009,3350,2006,4,25,4,4,3350004+3350005+3350006+3350012+3350017+3350020,0,0,0,0,0,0
335010,3350,1005,5,15,4,4,3350001+3350002+3350003+3350007+3350008+3350010+3350015+3350016+3350017,0,0,0,0,0,0
335011,3350,2006,4,350,1,1,3350004+3350005+3350006+3350007+3350012+3350015+3350016,0,0,0,0,0,0
335012,3350,1005,5,15,4,4,3350001+3350002+3350003+3350007+3350008+3350009+3350015+3350016+3350018,0,0,0,0,0,0
335013,3350,2006,4,25,4,4,3350004+3350005+3350006+3350012+3350018,0,0,0,0,0,0
335014,3350,3000,1,10,4,4,3350007+3350008+3350010+3350016+3350019,0,0,0,0,0,0
335015,3350,1004,4,15,4,4,3350001+3350002+3350003+3350007+3350008+3350010+3350017+3350019+3350020+3350021,0,0,0,0,0,0
335016,3350,5001,1,10,4,4,3350008+3350016+3350018,0,0,0,0,0,0
335017,3350,1004,4,15,4,4,3350001+3350002+3350003+3350009+3350018+3350021,0,0,0,0,0,0
335018,3350,2006,5,40,4,4,3350004+3350005+3350006+3350012+3350019+3350020,0,0,0,0,0,0
335019,3350,1004,4,15,4,4,3350007+3350010+3350019+3350021,0,0,0,0,0,0
335020,3350,1004,4,15,4,4,3350001+3350002+3350003+3350010+3350021,0,0,0,0,0,0
335021,3350,3000,1,25,4,4,3350001+3350002+3350003+3350007+3350019+3350020+3350021,0,0,0,0,0,0
902101,10201,1003,5,50,5,5,9021001+9021002+9021003+9021004+9021005+9021006+9021009,0,0,0,0,0,0
902103,10201,1001,5,10,0,0,9021001+9021002+9021003+9021004+9021005+9021006+9021009,0,0,0,0,0,0
902104,10201,1001,5,50,0,0,9021001+9021002+9021003+9021004+9021005+9021006+9021009,1,0,0,0,0,0
902105,10201,1001,5,10,0,0,9021001+9021002+9021003+9021004+9021005+9021006+9021007+9021008+9021009,0,0,0,0,0,0
902108,10201,1003,5,50,6,6,9021001+9021002+9021003+9021004+9021005+9021006+9021007+9021008+9021009,0,0,0,0,0,0
902110,10201,1001,5,10,0,0,9021001+9021002+9021003+9021004+9021005+9021006+9021007+9021008+9021009,0,0,0,0,0,0
902111,10201,1001,5,50,0,0,9021001+9021002+9021003+9021004+9021005+9021006+9021009,1,0,0,0,0,0
902112,10201,1001,5,10,0,0,9021001+9021002+9021003+9021004+9021005+9021006+9021009,0,0,0,0,0,0
902201,10202,1004,4,60,5,5,9022001+9022002+9022003+9022007+9022008+9022009,0,0,0,0,0,0
902202,10202,2003,5,20,0,0,9022004+9022005+9022006+9022007+9022008+9022009,0,0,0,0,0,0
902203,10202,1002,4,30,5,5,9022001+9022002+9022003+9022007+9022008+9022009+9022011+9022013+9022014,0,0,0,0,0,0
902204,10202,1003,4,5,0,0,9022001+9022002+9022003+9022007+9022008+9022009,0,0,0,0,0,0
902206,10202,1002,4,10,0,0,9022001+9022002+9022003+9022007+9022008+9022009+9022010+9022012+9022015,0,0,0,0,0,0
902207,10202,3000,4,10,0,0,9022007+9022008+9022009+9022012+9022015,0,0,0,0,0,0
902208,10202,1002,4,10,0,0,9022001+9022002+9022003+9022007+9022008+9022009+9022012+9022015,0,0,0,0,0,0
902209,10202,1003,4,5,0,0,9022001+9022002+9022003+9022007+9022008+9022009+9022010+9022013+9022014,0,0,0,0,0,0
902210,10202,1002,4,30,7,7,9022001+9022002+9022003+9022007+9022008+9022009+9022014,0,0,0,0,0,0
902212,10202,2003,5,20,0,0,9022004+9022005+9022006+9022007+9022008+9022009,0,0,0,0,0,0
902213,10202,1004,4,60,7,7,9022001+9022002+9022003+9022007+9022008+9022009+9022011+9022013+9022014,0,0,0,0,0,0
902301,10203,1004,5,100,5,5,9023001+9023002+9023003+9023006+9023008+9023009+9023010+9023013+9023014,0,0,0,0,0,0
902302,10203,1002,5,20,0,0,9023001+9023002+9023003+9023006+9023007+9023008+9023009+9023010+9023013+9023014,0,0,0,0,0,0
902303,10203,1002,5,20,0,0,9023001+9023002+9023003+9023006+9023008+9023009+9023010+9023013+9023014,0,0,0,0,0,0
902304,10203,1002,5,20,0,0,9023001+9023002+9023003+9023006+9023008+9023009+9023010+9023013,0,0,0,0,0,0
902305,10203,1004,5,100,8,8,9023001+9023002+9023003+9023006+9023008+9023009+9023010+9023011+9023012+9023013,0,0,0,0,0,0
902306,10203,1002,5,20,0,0,9023001+9023002+9023003+9023006+9023008+9023009+9023010+9023011+9023012+9023013,0,0,0,0,0,0
902307,10203,1002,5,20,0,0,9023001+9023002+9023003+9023006+9023008+9023009+9023010+9023011+9023012+9023013,0,0,0,0,0,0
902308,10203,1002,5,20,0,0,9023001+9023002+9023003+9023006+9023008+9023009+9023010+9023012+9023013,0,0,0,0,0,0
902310,10203,3000,5,20,0,0,9023001+9023002+9023003+9023006+9023007+9023008+9023009+9023013+9023014,0,0,0,0,0,0
902311,10203,2001,5,20,0,0,9023001+9023002+9023003+9023006+9023008+9023012+9023013+9023014,0,0,0,0,0,0
902312,10203,2001,5,20,0,0,9023004+9023005+9023006+9023008+9023013+9023014,0,0,0,0,0,0
902313,10203,4001,1,5,9,9,0,0,0,0,902301,0,0
902314,10203,4001,1,5,9,9,0,0,0,0,902302,0,0
902401,10204,1003,4,15,0,0,90240010+90240020+90240030+90240040+90240060+90240070+90240160,0,0,0,0,0,0
902402,10204,1004,4,30,5,5,90240010+90240020+90240030+90240040+90240060+90240070+90240160,1,0,0,0,0,0
902403,10204,2001,4,15,5,5,90240040+90240060+90240070+90240160,0,0,0,0,0,0
902404,10204,2001,4,15,5,5,90240040+90240060+90240070+90240160,0,0,0,0,0,0
902405,10204,2003,4,10,0,0,90240040+90240060+90240070+90240090+90240160,0,0,0,0,0,0
902406,10204,1004,4,10,0,0,90240010+90240020+90240030+90240040+90240050+90240060+90240070+90240080+90240140+90240150+90240160,0,0,0,0,0,0
902407,10204,4001,1,1,9,9,0,0,0,0,902407,0,0
902408,10204,3000,4,20,0,0,90240040+90240050+90240060+90240070+90240090+90240080+90240120+90240140+90240150+90240160,0,0,0,0,0,0
902409,10204,4001,1,1,9,9,0,0,0,0,902409,0,0
902410,10204,2003,4,10,0,0,90240040+90240050+90240060+90240070+90240090+90240080+90240120+90240140+90240150+90240160,0,0,0,0,0,0
902411,10204,1004,4,10,0,0,90240010+90240020+90240030+90240040+90240050+90240060+90240070+90240080+90240140+90240150+90240160,0,0,0,0,0,0
902412,10204,2001,4,15,6,6,90240040+90240060+90240070+90240080+90240100+90240160,0,0,0,0,0,0
902413,10204,2001,4,15,6,6,90240040+90240060+90240070+90240080+90240100+90240160,0,0,0,0,0,0
902414,10204,1004,4,30,6,6,90240010+90240020+90240030+90240040+90240060+90240070+90240080+90240100+90240120+90240140+90240150+90240160,1,0,0,0,0,0
902415,10204,1003,4,15,0,0,90240010+90240020+90240030+90240040+90240060+90240070+90240080+90240120+90240140+90240150+90240160,0,0,0,0,0,0
902501,10205,1003,4,50,5,5,5000+1925009+1925010+1925005+2016+2017+2018+1925001+1925003,0,0,0,0,0,0
902502,10205,1001,4,30,5,5,1925009+1925010+1925005+2016+2017+2018+1925001+1925003,0,0,0,0,0,0
902503,10205,1002,4,10,0,0,1925009+1925010+2102+2101+2100+2016+2017+2018+1925001+1925003,0,0,0,0,0,0
902504,10205,1003,4,10,0,0,1925009+1925010+2102+2101+2100+2016+2017+2018+1925001+1925003,0,0,0,0,0,0
902505,10205,2001,4,10,0,0,1925009+1925010+1925008+2006+2019+2020+2021+1925003+1925007,0,0,0,0,0,0
902506,10205,1004,4,10,0,0,1925009+1925010+1925008+2006+2016+2017+2018+1925003+1925007,0,0,0,0,0,0
902507,10205,2001,4,10,0,0,1925009+1925010+1925008+2006+2019+2020+2021+1925003+1925007,0,0,0,0,0,0
